ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
1,Ｓ状結腸炎,L,A099,NCGF,=,http://id.who.int/icd/entity/780000914,=,1A40.0 & XA8YJ9
1,S状結腸炎,S0,A099,NCGF,=,http://id.who.int/icd/entity/780000914,=,1A40.0 & XA8YJ9
1,乳児下痢,L,A099,NLBH,=,http://id.who.int/icd/entity/1160271562,=,1A40.0 & XT2C 
1,急性乳児下痢症,S1,A099,NLBH,=,http://id.who.int/icd/entity/1160271562 &  http://id.who.int/icd/entity/786106375,<,1A40.0 & XT2C & XT5R  
1,乳児下痢症,S1,A099,NLBH,=,http://id.who.int/icd/entity/1160271562,=,1A40.0 & XT2C 
1,炎症性腸疾患,L,A099,Q3RD,=,http://id.who.int/icd/entity/598093212,=,DD7Z 
1,急性胃腸炎,L,A099,RFVR,=,http://id.who.int/icd/entity/1160271562,=,1A40.0 
1,急性胃腸カタル,S1,A099,RFVR,=,http://id.who.int/icd/entity/1688127370 & http://id.who.int/icd/entity/786106375,=,1A40.Z & XT5R
1,大腸炎,L,A099,VSES,=,http://id.who.int/icd/entity/1870792958 & http://id.who.int/icd/entity/1741413713,=,1A40.Z &  XA1B13
1,大腸カタル,S1,A099,VSES,=,http://id.who.int/icd/entity/1870792958 & http://id.who.int/icd/entity/1741413713,=,1A40.Z &  XA1B13
1,結腸炎,S1,A099,VSES,=,http://id.who.int/icd/entity/1870792958,=,1A40.0 & XA03U9
1,肺結核・鏡検確認あり,L,A150,H8NL,=,http://id.who.int/icd/entity/1912425785,=,1B10.0 & XA57M6 & XY19 
1,肺結核・培養のみ確認あり,L,A151,HFQC,=,http://id.who.int/icd/entity/347504813,=,1B10.0 & XA57M6 & XY0K
1,肺結核・組織学的確認あり,L,A152,E2H3,=,http://id.who.int/icd/entity/1612435540,=,1B10.0  & XA57M6  & XY9QK 
1,胸腔内リンパ節結核・組織学的確認あり,L,A154,MBA4,=,http://id.who.int/icd/entity/1992199762,=,1B10.0 & XA9WH0  & XY9QK 
