ICD10 章,標準病名,代表・同義,ICD10コード,交換コード,関係,ICD11 Foundation URI,関係,MMS
21,開頭術後骨歇損,S1,Z900,DLP4,=,http://id.who.int/icd/entity/424062615 & http://id.who.int/icd/entity/703099594 & http://id.who.int/icd/entity/182265087,=,QF01.Y & XA1RZ4
21,人工的無眼球,L,Z900,G2FG,=,http://id.who.int/icd/entity/1543841543,=,QF01.Y & XA0M40
21,術後性上顎顎欠損,L,Z900,GQMQ,=,http://id.who.int/icd/entity/424062615 & http://id.who.int/icd/entity/573235775,=,QF01.Y & XA7VK5
21,広範囲顎骨欠損,L,Z900,JH1R,<,http://id.who.int/icd/entity/424062615 & http://id.who.int/icd/entity/809989035,<,QF01.Y & XA51B7
21,術後性下顎顎欠損,L,Z900,KB73,=,http://id.who.int/icd/entity/424062615 & http://id.who.int/icd/entity/375873857,=,QF01.Y & XA51B7
21,顎欠損,L,Z900,TRR8,=,http://id.who.int/icd/entity/424062615 & http://id.who.int/icd/entity/809989035,=,QF01.Y & XA88P5
21,顎歇損,S1,Z900,TRR8,=,http://id.who.int/icd/entity/424062615 & http://id.who.int/icd/entity/809989035,=,QF01.Y & XA88P5
21,術後口蓋欠損,L,Z900,VUH0,=,http://id.who.int/icd/entity/424062615 & http://id.who.int/icd/entity/70261446,=,QF01.Y & XA7ZA6
21,乳房切除術後,L,Z901,GCHE,=,http://id.who.int/icd/entity/2081252099 ,=,QF01.0
21,乳房切除後状態,S1,Z901,GCHE,=,http://id.who.int/icd/entity/2081252099 ,=,QF01.0
21,乳房切除術術後,S1,Z901,GCHE,=,http://id.who.int/icd/entity/2081252099 ,=,QF01.0
21,乳房切断後状態,S1,Z901,GCHE,=,http://id.who.int/icd/entity/2081252099 ,=,QF01.0
21,肺切除術後,L,Z902,DLKH,=,http://id.who.int/icd/entity/144716796,=,QF01.Y & XA57M6
21,肺切後,S1,Z902,DLKH,=,http://id.who.int/icd/entity/144716796,=,QF01.Y & XA57M6
21,肺切除後状態,S1,Z902,DLKH,=,http://id.who.int/icd/entity/144716796,=,QF01.Y & XA57M6
